Normlaization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,80/20,-4.202905830055482,3.840760333743789
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,85/15,-9.019802683373591,4.8797627650565145
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,85/15,-0.8033257817792598,2.0543153517906108
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,85/15,0.07281725416691054,1.4844029022374203
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,85/15,0.3028439589736489,1.277306179439679
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,85/15,-0.3363664805391504,1.7820993474226978
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,85/15,0.22629592366577456,1.3456045849144305
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,85/15,0.12555203347240396,1.4415712431653098
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,85/15,0.4588782571964991,1.1253238103981003
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,85/15,-4.177709111228156,3.5078252351861163
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,85/15,-5.816422257200719,3.9940018221754485
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,90/10,-12.24930659182633,4.4910251499390865
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,90/10,-0.6849204439225933,1.9479837851400295
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,90/10,0.22761968875873895,1.0843375802391155
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,90/10,0.3333874728588805,1.225271616027658
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,90/10,0.23992040504558865,1.0756684953954228
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,90/10,0.21311565589006376,1.331223850530758
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,90/10,0.01039277339391842,1.2273836711697967
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,90/10,0.5404280038014988,1.0173547479604799
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,90/10,-6.713590637038528,3.42670884591346
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,90/10,-5.077797270438043,3.6997190220481975
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,80/20,-0.5172589668470491,1.832956120025331
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,80/20,0.30632331613672237,1.4024028107644748
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,80/20,0.14283490093555795,1.3776993444431942
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,80/20,0.33700680811116057,1.3710356872668843
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,80/20,0.04170062794250784,1.456709034392747
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,80/20,0.30419865977888383,1.4045488724951019
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,80/20,0.07809194935639596,1.4287821493218258
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,80/20,0.33984980286647515,1.3680929459921312
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,80/20,-4.488862704120572,3.4862890813367113
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,80/20,-4.202460124889795,3.8405958215039377
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,85/15,-0.6801053806228667,1.9981927806380873
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,85/15,0.27020573589130126,1.306863530264562
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,85/15,0.07282316678596101,1.4843981692314892
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,85/15,0.3028218889890917,1.2773263972265838
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,85/15,-0.3363664805391504,1.7820993474226978
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,85/15,0.22629592366577456,1.3456045849144305
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,85/15,0.12568056811706652,1.4414652913739643
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,85/15,0.45883470324752895,1.1253690971660741
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,85/15,-4.177709107074557,3.507825233779114
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,85/15,-5.815708733401005,3.9937927762984295
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,90/10,-1.113772933700166,1.7938167644829677
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,90/10,0.3345392732711333,1.224212621158817
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,90/10,0.2275883250895142,1.0843595955982994
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,90/10,0.3336510306000994,1.2250293750467662
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,90/10,0.23992040504558865,1.0756684953954228
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,90/10,0.21311565589006376,1.331223850530758
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,90/10,0.010343224613827529,1.2274143978059564
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,90/10,0.5403863988798561,1.0174007973357717
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,90/10,-6.713590644526549,3.4267088475767102
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,90/10,-5.077797270438042,3.6997190220481966
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,80/20,0.08291403439170542,1.4250405929405372
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,80/20,0.24963550555323855,1.458580365281259
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,80/20,0.10673019832457253,1.406415156590208
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,80/20,0.25216300184642904,1.4561217827231565
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,80/20,0.11569427235206176,1.3993405874143767
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,80/20,0.25067681934442276,1.457567945872216
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,80/20,0.33940309827617976,1.2094571272850536
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,80/20,0.2671221833384213,1.4414846204174163
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,80/20,-4.488862701811095,3.4862890806032714
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,80/20,-4.2027715738949825,3.840710779794599
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,85/15,0.05954599034366248,1.4949886841913997
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,85/15,0.1134040757987238,1.4404323982566232
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,85/15,0.07149744950992731,1.4854590182978216
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,85/15,0.12905504493198972,1.4276619000539081
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,85/15,0.11425007482317306,1.4508572570838425
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,85/15,0.10508257979708036,1.4471764838156025
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,85/15,0.05800732301509981,1.496211152339652
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,85/15,0.10922446929598983,1.4438236623671756
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,85/15,-4.17770910417295,3.507825232796215
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,85/15,-5.8162073329883075,3.9939388555317907
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,90/10,0.009574829715152333,1.2278908033573572
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,90/10,0.1482830370772671,1.3849793113744737
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,90/10,0.12154347700737445,1.1564025701090095
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,90/10,0.16368602493222018,1.372398752573938
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,90/10,0.15612068782947297,1.133415329782988
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,90/10,0.13499463313969173,1.3957416508211296
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,90/10,-0.008916464087001863,1.2393001914292818
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,90/10,0.10490887286101724,1.419806838601362
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,90/10,-6.713590644660708,3.42670884760651
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,90/10,-5.07779727043804,3.699719022048196
Rg w/no norm,No regr out,All,ESM-6,1,190,Linear,80/20,-3347679556.2168937,86098.21586209798
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Linear,80/20,-1321365536.267298,61207.65102672339
Rg w/no norm,No regr out,All,ESM-6,1,190,Ridge,80/20,-0.2924397113286539,1.6917156178727533
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Ridge,80/20,0.5607104671746984,1.1160140254367465
Rg w/no norm,No regr out,All,ESM-6,1,190,Lasso,80/20,-0.7508252436146874,1.9689904592057526
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Lasso,80/20,0.570768256080326,1.1031641536933772
Rg w/no norm,No regr out,All,ESM-6,1,190,Kernel Ridge,80/20,0.08889376360882573,1.4203871072065217
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Kernel Ridge,80/20,0.6069701531712196,1.0556184958649735
Rg w/no norm,No regr out,All,ESM-6,1,190,GPR,80/20,0.2948448283573377,1.2495814215533634
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,GPR,80/20,-4.202394620674933,3.8405716429422814
Rg w/no norm,No regr out,All,ESM-6,1,190,Linear,85/15,-3532967790.142018,91630.26937128813
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Linear,85/15,-6736083728.891101,125554.92534791224
Rg w/no norm,No regr out,All,ESM-6,1,190,Ridge,85/15,-0.4029288283558168,1.8259418556522609
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Ridge,85/15,0.6281937413652448,0.932799626986146
Rg w/no norm,No regr out,All,ESM-6,1,190,Lasso,85/15,-0.9902208220023685,2.1748021667297177
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Lasso,85/15,0.3957056706915607,1.1891982876194414
Rg w/no norm,No regr out,All,ESM-6,1,190,Kernel Ridge,85/15,0.02212659893682467,1.524440368642758
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Kernel Ridge,85/15,0.598368498556997,0.9694912642243803
Rg w/no norm,No regr out,All,ESM-6,1,190,GPR,85/15,0.2586416034294704,1.327343200945635
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,GPR,85/15,-5.815593497326763,3.993759013782731
Rg w/no norm,No regr out,All,ESM-6,1,190,Linear,90/10,-12933923603.66052,140318.21711593325
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Linear,90/10,-5630220609.182495,112605.17341227146
Rg w/no norm,No regr out,All,ESM-6,1,190,Ridge,90/10,-0.9209682307419236,1.71005076612701
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Ridge,90/10,0.5029952605753916,1.0579762114195093
Rg w/no norm,No regr out,All,ESM-6,1,190,Lasso,90/10,-1.2589286952015795,1.8543861430282007
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Lasso,90/10,0.24806722900962608,1.3013231147821687
Rg w/no norm,No regr out,All,ESM-6,1,190,Kernel Ridge,90/10,-0.007651487799712031,1.2385230324132255
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Kernel Ridge,90/10,0.510666256823435,1.049779819718927
Rg w/no norm,No regr out,All,ESM-6,1,190,GPR,90/10,0.42508799886909143,0.9355125100985864
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,GPR,90/10,-5.0777972722817255,3.6997190226093464
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,80/20,-9.450962182217452,4.810612218514008
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,80/20,-7.929487885422706,5.031616135857732
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,80/20,-0.2960915210576913,1.6941039172133938
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,80/20,0.5611794853069616,1.1154180965985838
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,80/20,-0.7508252436146874,1.9689904592057526
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,80/20,0.570768256080326,1.1031641536933772
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,80/20,0.08809758442048798,1.421007581339298
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,80/20,0.6100009089358809,1.0515405441971701
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,80/20,-4.488863242032915,3.4862892521660784
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,80/20,-4.202592738261486,3.8406447705687397
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,85/15,-9.096186681727458,4.898327407898765
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,85/15,-9.426483298396315,4.93968143446063
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,85/15,-0.4062997566637101,1.828134207128904
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,85/15,0.628962719086464,0.9318345095576288
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,85/15,-0.9902208220023685,2.1748021667297177
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,85/15,0.3957056706915607,1.1891982876194414
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,85/15,0.021044584123140475,1.5252835304615486
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,85/15,0.5985241626798907,0.969303368563208
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,85/15,-4.177709763493773,3.507825456136509
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,85/15,-5.815920329706208,3.9938547702354854
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,90/10,-6.582962552584154,3.397569644780038
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,90/10,-15.159132752040847,6.032601837167433
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,90/10,-0.9129284867085172,1.7064685138236997
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,90/10,0.5026392468976875,1.0583550675401563
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,90/10,-1.2589286952015795,1.8543861430282007
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,90/10,0.24806722900962608,1.3013231147821687
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,90/10,-0.003861423457697688,1.2361916190702407
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,90/10,0.5099281858041743,1.0505712224442414
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,90/10,-6.71359061061426,3.4267088400440615
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,90/10,-5.077797270728223,3.6997190221365175
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,80/20,-1.5374617244372502,2.37040176530588
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,80/20,0.5512386387293053,1.1279814389796927
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,80/20,-0.4182017054977447,1.7721121922595604
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,80/20,0.5513190058687711,1.127880431285541
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,80/20,-0.6842528862354025,1.931193815844578
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,80/20,0.5695278366683685,1.1047569984271544
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,80/20,0.028064932900231376,1.4670362245306368
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,80/20,0.5441168090919477,1.136896723059961
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,80/20,-4.488862698816791,3.486289079652345
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,80/20,-4.202499612353039,3.8406103968293537
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,85/15,-1.8241502755507346,2.590675543587099
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,85/15,0.7638170080728318,0.7434543821819029
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,85/15,-0.5922794492353496,1.9452649835147107
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,85/15,0.6131045461385833,0.9515395170617073
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,85/15,-1.0111519807176128,2.186208455826741
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,85/15,0.3957056706915607,1.1891982876194414
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,85/15,-0.055032465867196345,1.5834415481885047
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,85/15,0.5967637711670413,0.9714261451412002
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,85/15,-4.177709100266973,3.507825231473092
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,85/15,-5.815771950321472,3.9938112978274987
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,90/10,-4.781786856934786,2.966743168385767
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,90/10,0.7059789572924785,0.8137384630678696
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,90/10,-0.21205141021373763,1.3583429492308245
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,90/10,0.4724609788097235,1.0899910507232322
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,90/10,-1.5359855424467903,1.9648178676284134
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,90/10,0.24806722900962608,1.3013231147821687
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,90/10,-0.15725333445617773,1.3272817795794216
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,90/10,0.49765786044237914,1.0636419146209868
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,90/10,-6.713590635819353,3.4267088456426547
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,90/10,-5.077797270577623,3.69971902209068
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,80/20,-1.319527060594972,2.2663236648095575
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,80/20,0.38147085511227086,1.3242631955012196
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,80/20,-0.09961905172060148,1.560426581350237
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Ridge,80/20,0.44276185460752493,1.2569402804734582
Rg w/no norm,No regr out,All,ESM-6,1,20,Lasso,80/20,-0.49100086770173323,1.8170260765333008
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Lasso,80/20,0.44461989379708533,1.2548429775682333
Rg w/no norm,No regr out,All,ESM-6,1,20,Kernel Ridge,80/20,-0.24655551850712798,1.6614146082426078
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Kernel Ridge,80/20,0.49015119985114974,1.2023057546196356
Rg w/no norm,No regr out,All,ESM-6,1,20,GPR,80/20,-4.488862705839676,3.4862890818826617
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,GPR,80/20,-4.202231308096895,3.8405113612235438
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,85/15,-1.5265042773782604,2.450355761401059
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,85/15,0.43924890521031545,1.1455527199383069
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,85/15,-0.16386971864340794,1.663111278217231
