Normlaization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Ridge,90/10,0.3333874728589161,1.2252716160276251
Rg w/no norm,No regr out,All,ESM-6,0,100,Lasso,90/10,0.23992040504558854,1.0756684953954228
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Lasso,90/10,0.21311565589006376,1.331223850530758
Rg w/no norm,No regr out,All,ESM-6,0,100,Kernel Ridge,90/10,0.010392773393969046,1.2273836711697652
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,Kernel Ridge,90/10,0.5404280038015471,1.0173547479604266
Rg w/no norm,No regr out,All,ESM-6,0,100,GPR,90/10,-6.7135900932543855,3.426708725127301
Rg w/no norm,No regr out,Inliers,ESM-6,0,100,GPR,90/10,-5.077797270438043,3.6997190220481975
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,80/20,-7.834571693901051,4.422979858172033
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,80/20,-0.4798240515523804,2.0483268873393685
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,80/20,0.1428201704064359,1.377711182392002
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,80/20,0.33701420627066436,1.371028037739619
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,80/20,0.04170062794250784,1.456709034392747
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,80/20,0.30419865977888383,1.4045488724951019
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,80/20,0.07820204908534689,1.4286968299539018
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,80/20,0.3398597072945192,1.3680826830027202
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,80/20,-4.488862707877746,3.486289082529909
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,80/20,-4.202905830062865,3.8407603337465144
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,85/15,-9.019802683373767,4.879762765056558
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,85/15,-0.803325781779245,2.054315351790602
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,85/15,0.07281725416691065,1.4844029022374203
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,85/15,0.3028439589736487,1.2773061794396792
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,85/15,-0.33636648053915064,1.782099347422698
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,85/15,0.22629592366577445,1.3456045849144307
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,85/15,0.1255520334724045,1.4415712431653094
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,85/15,0.45887825719651765,1.125323810398081
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,85/15,-4.177709111590406,3.507825235308826
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,85/15,-5.816422257139433,3.9940018221574936
Rg w/no norm,No regr out,All,ESM-6,0,50,Linear,90/10,-12.249306591826286,4.4910251499390785
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Linear,90/10,-0.6849204439225458,1.947983785140002
Rg w/no norm,No regr out,All,ESM-6,0,50,Ridge,90/10,0.22761968875873895,1.0843375802391155
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Ridge,90/10,0.3333874728588804,1.225271616027658
Rg w/no norm,No regr out,All,ESM-6,0,50,Lasso,90/10,0.23992040504558854,1.0756684953954228
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Lasso,90/10,0.21311565589006376,1.331223850530758
Rg w/no norm,No regr out,All,ESM-6,0,50,Kernel Ridge,90/10,0.01039277339391853,1.2273836711697967
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,Kernel Ridge,90/10,0.5404280038015028,1.0173547479604754
Rg w/no norm,No regr out,All,ESM-6,0,50,GPR,90/10,-6.71359063703716,3.426708845913156
Rg w/no norm,No regr out,Inliers,ESM-6,0,50,GPR,90/10,-5.077797270438043,3.6997190220481975
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,80/20,-0.5172589668470493,1.832956120025331
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,80/20,0.30632331613672326,1.4024028107644742
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,80/20,0.14283490093555795,1.3776993444431942
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,80/20,0.33700680811116057,1.3710356872668843
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,80/20,0.04170062794250784,1.456709034392747
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,80/20,0.30419865977888383,1.4045488724951019
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,80/20,0.07809194935639652,1.4287821493218253
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,80/20,0.3398498028664758,1.3680929459921307
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,80/20,-4.4888627043173885,3.486289081399216
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,80/20,-4.20246012494132,3.8405958215229563
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,85/15,-0.6801053806228674,1.9981927806380875
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,85/15,0.2702057358913006,1.3068635302645626
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,85/15,0.07282316678596124,1.484398169231489
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,85/15,0.3028218889890918,1.2773263972265838
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,85/15,-0.33636648053915064,1.782099347422698
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,85/15,0.22629592366577445,1.3456045849144307
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,85/15,0.12568056811706663,1.4414652913739643
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,85/15,0.45883470324752706,1.1253690971660761
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,85/15,-4.177709107064365,3.5078252337756615
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,85/15,-5.815708733186961,3.993792776235718
Rg w/no norm,No regr out,All,ESM-6,0,20,Linear,90/10,-1.1137729337001652,1.7938167644829675
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Linear,90/10,0.3345392732711332,1.224212621158817
Rg w/no norm,No regr out,All,ESM-6,0,20,Ridge,90/10,0.22758832508951443,1.0843595955982992
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Ridge,90/10,0.3336510306000996,1.2250293750467662
Rg w/no norm,No regr out,All,ESM-6,0,20,Lasso,90/10,0.23992040504558854,1.0756684953954228
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Lasso,90/10,0.21311565589006376,1.331223850530758
Rg w/no norm,No regr out,All,ESM-6,0,20,Kernel Ridge,90/10,0.010343224613825086,1.227414397805958
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,Kernel Ridge,90/10,0.5403863988798621,1.017400797335765
Rg w/no norm,No regr out,All,ESM-6,0,20,GPR,90/10,-6.713590644527715,3.426708847576969
Rg w/no norm,No regr out,Inliers,ESM-6,0,20,GPR,90/10,-5.077797270438042,3.6997190220481966
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,80/20,0.08291403439170553,1.425040592940537
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,80/20,0.249635505553239,1.4585803652812588
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,80/20,0.10673019832457253,1.406415156590208
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,80/20,0.2521630018464289,1.4561217827231567
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,80/20,0.11569427235206187,1.3993405874143767
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,80/20,0.25067681934442254,1.4575679458722162
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,80/20,0.33940309827617954,1.2094571272850536
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,80/20,0.2671221833384241,1.4414846204174139
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,80/20,-4.488862701991708,3.48628908066063
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,80/20,-4.202771572502709,3.8407107792807076
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,85/15,0.05954599034366326,1.4949886841913993
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,85/15,0.11340407579872369,1.4404323982566234
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,85/15,0.07149744950992731,1.4854590182978216
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,85/15,0.12905504493198972,1.4276619000539081
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,85/15,0.11425007482317306,1.4508572570838425
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,85/15,0.10508257979708036,1.4471764838156025
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,85/15,0.05800732301510125,1.4962111523396509
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,85/15,0.10922446929629848,1.4438236623669254
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,85/15,-4.177709104188911,3.5078252328016215
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,85/15,-5.816207332959323,3.993938855523299
Rg w/no norm,No regr out,All,ESM-6,0,10,Linear,90/10,0.009574829715151778,1.2278908033573577
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Linear,90/10,0.14828303707726675,1.3849793113744742
Rg w/no norm,No regr out,All,ESM-6,0,10,Ridge,90/10,0.12154347700737411,1.1564025701090097
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Ridge,90/10,0.1636860249322203,1.372398752573938
Rg w/no norm,No regr out,All,ESM-6,0,10,Lasso,90/10,0.15612068782947286,1.133415329782988
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Lasso,90/10,0.13499463313969173,1.3957416508211296
Rg w/no norm,No regr out,All,ESM-6,0,10,Kernel Ridge,90/10,-0.008916464086997422,1.239300191429279
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,Kernel Ridge,90/10,0.10490887286110229,1.4198068386012945
Rg w/no norm,No regr out,All,ESM-6,0,10,GPR,90/10,-6.7135906446588836,3.426708847606105
Rg w/no norm,No regr out,Inliers,ESM-6,0,10,GPR,90/10,-5.07779727043804,3.699719022048196
Rg w/no norm,No regr out,All,ESM-6,1,190,Linear,80/20,-3347679562.3433723,86098.21594088075
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Linear,80/20,-1321365533.9074614,61207.650972067786
Rg w/no norm,No regr out,All,ESM-6,1,190,Ridge,80/20,-0.29243971132865365,1.6917156178727533
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Ridge,80/20,0.560710467174699,1.1160140254367459
Rg w/no norm,No regr out,All,ESM-6,1,190,Lasso,80/20,-0.7508252436146874,1.9689904592057526
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Lasso,80/20,0.5707682560803258,1.1031641536933774
Rg w/no norm,No regr out,All,ESM-6,1,190,Kernel Ridge,80/20,0.08889376360882639,1.420387107206521
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Kernel Ridge,80/20,0.6069701531712244,1.0556184958649673
Rg w/no norm,No regr out,All,ESM-6,1,190,GPR,80/20,0.29484460684296576,1.2495816178223784
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,GPR,80/20,-4.202394620674932,3.840571642942281
Rg w/no norm,No regr out,All,ESM-6,1,190,Linear,85/15,-3532967833.4251766,91630.26993257932
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Linear,85/15,-6736083814.162302,125554.92614260393
Rg w/no norm,No regr out,All,ESM-6,1,190,Ridge,85/15,-0.402928828355817,1.8259418556522613
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Ridge,85/15,0.6281937413652445,0.9327996269861464
Rg w/no norm,No regr out,All,ESM-6,1,190,Lasso,85/15,-0.9902208220023705,2.174802166729719
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Lasso,85/15,0.3957056706915604,1.1891982876194418
Rg w/no norm,No regr out,All,ESM-6,1,190,Kernel Ridge,85/15,0.022126598936827335,1.524440368642756
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Kernel Ridge,85/15,0.5983684985570141,0.9694912642243596
Rg w/no norm,No regr out,All,ESM-6,1,190,GPR,85/15,0.2586416034294755,1.3273432009456303
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,GPR,85/15,-5.815593497326763,3.993759013782731
Rg w/no norm,No regr out,All,ESM-6,1,190,Linear,90/10,-12933923372.25998,140318.21586071816
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Linear,90/10,-5630220585.500775,112605.17317545267
Rg w/no norm,No regr out,All,ESM-6,1,190,Ridge,90/10,-0.9209682307419214,1.710050766127009
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Ridge,90/10,0.5029952605753907,1.0579762114195101
Rg w/no norm,No regr out,All,ESM-6,1,190,Lasso,90/10,-1.2589286952015795,1.8543861430282007
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Lasso,90/10,0.24806722900962586,1.3013231147821689
Rg w/no norm,No regr out,All,ESM-6,1,190,Kernel Ridge,90/10,-0.007651487799714252,1.2385230324132268
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,Kernel Ridge,90/10,0.5106662568234304,1.049779819718932
Rg w/no norm,No regr out,All,ESM-6,1,190,GPR,90/10,0.42508799950901655,0.9355125095779345
Rg w/no norm,No regr out,Inliers,ESM-6,1,190,GPR,90/10,-5.0777972722817255,3.6997190226093464
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,80/20,-9.45096218221749,4.8106122185140165
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,80/20,-7.929487885422697,5.031616135857729
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,80/20,-0.29609152105769043,1.6941039172133932
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,80/20,0.5611794853069618,1.1154180965985838
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,80/20,-0.7508252436146874,1.9689904592057526
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,80/20,0.5707682560803258,1.1031641536933774
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,80/20,0.08809758442048998,1.4210075813392964
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,80/20,0.6100009089358716,1.0515405441971826
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,80/20,-4.488863242032915,3.4862892521660784
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,80/20,-4.202592738261486,3.8406447705687397
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,85/15,-9.096186681727476,4.898327407898768
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,85/15,-9.426483298396219,4.939681434460607
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,85/15,-0.406299756663711,1.8281342071289044
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,85/15,0.628962719086464,0.9318345095576289
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,85/15,-0.9902208220023705,2.174802166729719
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,85/15,0.3957056706915604,1.1891982876194418
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,85/15,0.021044584123140475,1.5252835304615486
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,85/15,0.5985241626798932,0.9693033685632049
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,85/15,-4.177709763493773,3.507825456136509
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,85/15,-5.815920329706207,3.993854770235485
Rg w/no norm,No regr out,All,ESM-6,1,100,Linear,90/10,-6.58296255258415,3.3975696447800368
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Linear,90/10,-15.159132752040712,6.032601837167407
Rg w/no norm,No regr out,All,ESM-6,1,100,Ridge,90/10,-0.9129284867085166,1.7064685138236992
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Ridge,90/10,0.5026392468976876,1.0583550675401563
Rg w/no norm,No regr out,All,ESM-6,1,100,Lasso,90/10,-1.2589286952015795,1.8543861430282007
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Lasso,90/10,0.24806722900962586,1.3013231147821689
Rg w/no norm,No regr out,All,ESM-6,1,100,Kernel Ridge,90/10,-0.003861423457697688,1.2361916190702407
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,Kernel Ridge,90/10,0.5099281858041755,1.0505712224442398
Rg w/no norm,No regr out,All,ESM-6,1,100,GPR,90/10,-6.71359061061426,3.4267088400440615
Rg w/no norm,No regr out,Inliers,ESM-6,1,100,GPR,90/10,-5.077797270728223,3.6997190221365175
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,80/20,-1.5374617244372386,2.3704017653058744
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,80/20,0.5512386387293039,1.1279814389796945
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,80/20,-0.4182017054977438,1.7721121922595597
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,80/20,0.5513190058687711,1.1278804312855408
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,80/20,-0.6842528862354018,1.9311938158445776
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,80/20,0.5695278366683685,1.1047569984271544
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,80/20,0.028064932900230488,1.4670362245306372
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,80/20,0.5441168090919521,1.1368967230599554
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,80/20,-4.488862698816791,3.486289079652345
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,80/20,-4.202499612353041,3.8406103968293546
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,85/15,-1.8241502755507324,2.590675543587098
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,85/15,0.7638170080728321,0.7434543821819023
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,85/15,-0.59227944923535,1.945264983514711
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,85/15,0.6131045461385832,0.9515395170617074
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,85/15,-1.0111519807176141,2.1862084558267414
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,85/15,0.3957056706915604,1.1891982876194418
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,85/15,-0.055032465867197455,1.5834415481885054
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,85/15,0.596763771167043,0.9714261451411981
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,85/15,-4.177709100266973,3.507825231473092
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,85/15,-5.8157719503214755,3.9938112978275
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,90/10,-4.7817868569347795,2.966743168385765
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Linear,90/10,0.7059789572924786,0.8137384630678693
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,90/10,-0.21205141021373763,1.3583429492308245
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Ridge,90/10,0.4724609788097235,1.0899910507232322
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,90/10,-1.5359855424467899,1.9648178676284132
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Lasso,90/10,0.24806722900962586,1.3013231147821689
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,90/10,-0.1572533344561784,1.327281779579422
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,90/10,0.49765786044238525,1.0636419146209803
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,90/10,-6.713590635819353,3.4267088456426547
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,90/10,-5.077797270577623,3.69971902209068
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,80/20,-1.319527060594972,2.2663236648095575
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,80/20,0.3814708551122712,1.3242631955012192
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,80/20,-0.09961905172060126,1.5604265813502367
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Ridge,80/20,0.44276185460752515,1.256940280473458
Rg w/no norm,No regr out,All,ESM-6,1,20,Lasso,80/20,-0.4910008677017337,1.817026076533301
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Lasso,80/20,0.44461989379708533,1.2548429775682333
Rg w/no norm,No regr out,All,ESM-6,1,20,Kernel Ridge,80/20,-0.24655551850712598,1.6614146082426064
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Kernel Ridge,80/20,0.4901511998511501,1.2023057546196352
Rg w/no norm,No regr out,All,ESM-6,1,20,GPR,80/20,-4.488862705828002,3.4862890818789545
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,GPR,80/20,-4.202231309658097,3.8405113617998174
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,85/15,-1.5265042773782556,2.450355761401057
Rg w/no norm,No regr out,Inliers,ESM-6,1,20,Linear,85/15,0.43924890521031423,1.1455527199383082
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,85/15,-0.1638697186434077,1.663111278217231
